PERMNO,date,TICKER,COMNAM,PRC
86868,20140408,GS,GOLDMAN SACHS GROUP INC,156.56
86868,20140409,GS,GOLDMAN SACHS GROUP INC,158.16
86868,20140410,GS,GOLDMAN SACHS GROUP INC,155.98
86868,20140411,GS,GOLDMAN SACHS GROUP INC,152.72
86868,20140414,GS,GOLDMAN SACHS GROUP INC,154.74001
86868,20140415,GS,GOLDMAN SACHS GROUP INC,154.92
86868,20140416,GS,GOLDMAN SACHS GROUP INC,157.22
86868,20140417,GS,GOLDMAN SACHS GROUP INC,157.44
86868,20140421,GS,GOLDMAN SACHS GROUP INC,157.8
86868,20140422,GS,GOLDMAN SACHS GROUP INC,160.46001
86868,20140423,GS,GOLDMAN SACHS GROUP INC,160.45
86868,20140424,GS,GOLDMAN SACHS GROUP INC,160.85001
86868,20140425,GS,GOLDMAN SACHS GROUP INC,158.24001
86868,20140428,GS,GOLDMAN SACHS GROUP INC,156.53999
86868,20140429,GS,GOLDMAN SACHS GROUP INC,158.24001
86868,20140430,GS,GOLDMAN SACHS GROUP INC,159.82001
86868,20140501,GS,GOLDMAN SACHS GROUP INC,160.37
86868,20140502,GS,GOLDMAN SACHS GROUP INC,158.88
86868,20140505,GS,GOLDMAN SACHS GROUP INC,156.35001
86868,20140506,GS,GOLDMAN SACHS GROUP INC,154.53999
86868,20140507,GS,GOLDMAN SACHS GROUP INC,155.52
86868,20140508,GS,GOLDMAN SACHS GROUP INC,157.39999
86868,20140509,GS,GOLDMAN SACHS GROUP INC,157.2
86868,20140512,GS,GOLDMAN SACHS GROUP INC,159.55
86868,20140513,GS,GOLDMAN SACHS GROUP INC,160.28
86868,20140514,GS,GOLDMAN SACHS GROUP INC,159.45
86868,20140515,GS,GOLDMAN SACHS GROUP INC,156.64
86868,20140516,GS,GOLDMAN SACHS GROUP INC,156.42999
86868,20140519,GS,GOLDMAN SACHS GROUP INC,157.67
86868,20140520,GS,GOLDMAN SACHS GROUP INC,156.35001
86868,20140521,GS,GOLDMAN SACHS GROUP INC,159.35001
86868,20140522,GS,GOLDMAN SACHS GROUP INC,159.85001
86868,20140523,GS,GOLDMAN SACHS GROUP INC,160.16
86868,20140527,GS,GOLDMAN SACHS GROUP INC,161.77
86868,20140528,GS,GOLDMAN SACHS GROUP INC,161.19
86868,20140529,GS,GOLDMAN SACHS GROUP INC,160.74001
86868,20140530,GS,GOLDMAN SACHS GROUP INC,159.81
86868,20140602,GS,GOLDMAN SACHS GROUP INC,160.03
86868,20140603,GS,GOLDMAN SACHS GROUP INC,161.8
86868,20140604,GS,GOLDMAN SACHS GROUP INC,162.39
86868,20140605,GS,GOLDMAN SACHS GROUP INC,162.58
86868,20140606,GS,GOLDMAN SACHS GROUP INC,166.19
86868,20140609,GS,GOLDMAN SACHS GROUP INC,166
86868,20140610,GS,GOLDMAN SACHS GROUP INC,166.36
86868,20140611,GS,GOLDMAN SACHS GROUP INC,165.42999
86868,20140612,GS,GOLDMAN SACHS GROUP INC,165.96001
86868,20140613,GS,GOLDMAN SACHS GROUP INC,165.89
86868,20140616,GS,GOLDMAN SACHS GROUP INC,165.85001
86868,20140617,GS,GOLDMAN SACHS GROUP INC,168.22
86868,20140618,GS,GOLDMAN SACHS GROUP INC,169.86
86868,20140619,GS,GOLDMAN SACHS GROUP INC,169.73
86868,20140620,GS,GOLDMAN SACHS GROUP INC,169.84
86868,20140623,GS,GOLDMAN SACHS GROUP INC,170.24001
86868,20140624,GS,GOLDMAN SACHS GROUP INC,168.23
86868,20140625,GS,GOLDMAN SACHS GROUP INC,168.38
86868,20140626,GS,GOLDMAN SACHS GROUP INC,168.00999
86868,20140627,GS,GOLDMAN SACHS GROUP INC,166.78
86868,20140630,GS,GOLDMAN SACHS GROUP INC,167.44
86868,20140701,GS,GOLDMAN SACHS GROUP INC,166.81
86868,20140702,GS,GOLDMAN SACHS GROUP INC,166.89
86868,20140703,GS,GOLDMAN SACHS GROUP INC,169.46001
86868,20140707,GS,GOLDMAN SACHS GROUP INC,167.78
86868,20140708,GS,GOLDMAN SACHS GROUP INC,164.91
86868,20140709,GS,GOLDMAN SACHS GROUP INC,164.67
86868,20140710,GS,GOLDMAN SACHS GROUP INC,163.42
86868,20140711,GS,GOLDMAN SACHS GROUP INC,164.8
86868,20140714,GS,GOLDMAN SACHS GROUP INC,167
86868,20140715,GS,GOLDMAN SACHS GROUP INC,169.17
86868,20140716,GS,GOLDMAN SACHS GROUP INC,170.47
86868,20140717,GS,GOLDMAN SACHS GROUP INC,170.14
86868,20140718,GS,GOLDMAN SACHS GROUP INC,171.47
86868,20140721,GS,GOLDMAN SACHS GROUP INC,171.72
86868,20140722,GS,GOLDMAN SACHS GROUP INC,175.02
86868,20140723,GS,GOLDMAN SACHS GROUP INC,176.82001
86868,20140724,GS,GOLDMAN SACHS GROUP INC,176.25999
86868,20140725,GS,GOLDMAN SACHS GROUP INC,175.39999
86868,20140728,GS,GOLDMAN SACHS GROUP INC,175.95
86868,20140729,GS,GOLDMAN SACHS GROUP INC,175.53999
86868,20140730,GS,GOLDMAN SACHS GROUP INC,175.75999
86868,20140731,GS,GOLDMAN SACHS GROUP INC,172.87
86868,20140801,GS,GOLDMAN SACHS GROUP INC,170.25
86868,20140804,GS,GOLDMAN SACHS GROUP INC,171.69
86868,20140805,GS,GOLDMAN SACHS GROUP INC,169.42
86868,20140806,GS,GOLDMAN SACHS GROUP INC,169.74001
86868,20140807,GS,GOLDMAN SACHS GROUP INC,169.10001
86868,20140808,GS,GOLDMAN SACHS GROUP INC,172.25999
86868,20140811,GS,GOLDMAN SACHS GROUP INC,172.46001
86868,20140812,GS,GOLDMAN SACHS GROUP INC,172.33
86868,20140813,GS,GOLDMAN SACHS GROUP INC,172.37
86868,20140814,GS,GOLDMAN SACHS GROUP INC,172.73
86868,20140815,GS,GOLDMAN SACHS GROUP INC,171.89999
86868,20140818,GS,GOLDMAN SACHS GROUP INC,174.55
86868,20140819,GS,GOLDMAN SACHS GROUP INC,173.96001
86868,20140820,GS,GOLDMAN SACHS GROUP INC,174.03
86868,20140821,GS,GOLDMAN SACHS GROUP INC,175.14999
86868,20140822,GS,GOLDMAN SACHS GROUP INC,175.47
86868,20140825,GS,GOLDMAN SACHS GROUP INC,177.87
86868,20140826,GS,GOLDMAN SACHS GROUP INC,177.89999
86868,20140827,GS,GOLDMAN SACHS GROUP INC,177.81
86868,20140828,GS,GOLDMAN SACHS GROUP INC,177.64999
86868,20140829,GS,GOLDMAN SACHS GROUP INC,179.11
86868,20140902,GS,GOLDMAN SACHS GROUP INC,179.77
86868,20140903,GS,GOLDMAN SACHS GROUP INC,179.60001
86868,20140904,GS,GOLDMAN SACHS GROUP INC,180.08
86868,20140905,GS,GOLDMAN SACHS GROUP INC,179.75
86868,20140908,GS,GOLDMAN SACHS GROUP INC,180.11
86868,20140909,GS,GOLDMAN SACHS GROUP INC,177.39999
86868,20140910,GS,GOLDMAN SACHS GROUP INC,179.87
86868,20140911,GS,GOLDMAN SACHS GROUP INC,181
86868,20140912,GS,GOLDMAN SACHS GROUP INC,183.17
86868,20140915,GS,GOLDMAN SACHS GROUP INC,183.98
86868,20140916,GS,GOLDMAN SACHS GROUP INC,184.03999
86868,20140917,GS,GOLDMAN SACHS GROUP INC,184.82001
86868,20140918,GS,GOLDMAN SACHS GROUP INC,187.89
86868,20140919,GS,GOLDMAN SACHS GROUP INC,186.2
86868,20140922,GS,GOLDMAN SACHS GROUP INC,185.28999
86868,20140923,GS,GOLDMAN SACHS GROUP INC,185.09
86868,20140924,GS,GOLDMAN SACHS GROUP INC,187.81
86868,20140925,GS,GOLDMAN SACHS GROUP INC,184.09
86868,20140926,GS,GOLDMAN SACHS GROUP INC,185.12
86868,20140929,GS,GOLDMAN SACHS GROUP INC,183.83
86868,20140930,GS,GOLDMAN SACHS GROUP INC,183.57001
86868,20141001,GS,GOLDMAN SACHS GROUP INC,180.7
86868,20141002,GS,GOLDMAN SACHS GROUP INC,182.88
86868,20141003,GS,GOLDMAN SACHS GROUP INC,188.07001
86868,20141006,GS,GOLDMAN SACHS GROUP INC,187.48
86868,20141007,GS,GOLDMAN SACHS GROUP INC,183.8
86868,20141008,GS,GOLDMAN SACHS GROUP INC,186.64
86868,20141009,GS,GOLDMAN SACHS GROUP INC,181.27
86868,20141010,GS,GOLDMAN SACHS GROUP INC,180.38
86868,20141013,GS,GOLDMAN SACHS GROUP INC,178.77
86868,20141014,GS,GOLDMAN SACHS GROUP INC,178.7
86868,20141015,GS,GOLDMAN SACHS GROUP INC,177.24001
86868,20141016,GS,GOLDMAN SACHS GROUP INC,172.58
86868,20141017,GS,GOLDMAN SACHS GROUP INC,176.91
86868,20141020,GS,GOLDMAN SACHS GROUP INC,177.84
86868,20141021,GS,GOLDMAN SACHS GROUP INC,180.17999
86868,20141022,GS,GOLDMAN SACHS GROUP INC,176.83
86868,20141023,GS,GOLDMAN SACHS GROUP INC,180.06
86868,20141024,GS,GOLDMAN SACHS GROUP INC,183.35001
86868,20141027,GS,GOLDMAN SACHS GROUP INC,183.91
86868,20141028,GS,GOLDMAN SACHS GROUP INC,186.32001
86868,20141029,GS,GOLDMAN SACHS GROUP INC,186.08
86868,20141030,GS,GOLDMAN SACHS GROUP INC,186.97
86868,20141031,GS,GOLDMAN SACHS GROUP INC,189.99001
86868,20141103,GS,GOLDMAN SACHS GROUP INC,190.83
86868,20141104,GS,GOLDMAN SACHS GROUP INC,190.27
86868,20141105,GS,GOLDMAN SACHS GROUP INC,189.84
86868,20141106,GS,GOLDMAN SACHS GROUP INC,191
86868,20141107,GS,GOLDMAN SACHS GROUP INC,190.71001
86868,20141110,GS,GOLDMAN SACHS GROUP INC,191.8
86868,20141111,GS,GOLDMAN SACHS GROUP INC,191.88
86868,20141112,GS,GOLDMAN SACHS GROUP INC,190.17999
86868,20141113,GS,GOLDMAN SACHS GROUP INC,190.24001
86868,20141114,GS,GOLDMAN SACHS GROUP INC,189.98
86868,20141117,GS,GOLDMAN SACHS GROUP INC,189.92999
86868,20141118,GS,GOLDMAN SACHS GROUP INC,189.64
86868,20141119,GS,GOLDMAN SACHS GROUP INC,189.19
86868,20141120,GS,GOLDMAN SACHS GROUP INC,189.75
86868,20141121,GS,GOLDMAN SACHS GROUP INC,189.59
86868,20141124,GS,GOLDMAN SACHS GROUP INC,190.07001
86868,20141125,GS,GOLDMAN SACHS GROUP INC,188.86
86868,20141126,GS,GOLDMAN SACHS GROUP INC,188.52
86868,20141128,GS,GOLDMAN SACHS GROUP INC,188.41
86868,20141201,GS,GOLDMAN SACHS GROUP INC,188.2
86868,20141202,GS,GOLDMAN SACHS GROUP INC,190.19
86868,20141203,GS,GOLDMAN SACHS GROUP INC,190.95
86868,20141204,GS,GOLDMAN SACHS GROUP INC,191.95
86868,20141205,GS,GOLDMAN SACHS GROUP INC,195.45
86868,20141208,GS,GOLDMAN SACHS GROUP INC,196.62
86868,20141209,GS,GOLDMAN SACHS GROUP INC,196.89
86868,20141210,GS,GOLDMAN SACHS GROUP INC,192
86868,20141211,GS,GOLDMAN SACHS GROUP INC,193.53999
86868,20141212,GS,GOLDMAN SACHS GROUP INC,188.82001
86868,20141215,GS,GOLDMAN SACHS GROUP INC,185.53999
86868,20141216,GS,GOLDMAN SACHS GROUP INC,183.31
86868,20141217,GS,GOLDMAN SACHS GROUP INC,185.03
86868,20141218,GS,GOLDMAN SACHS GROUP INC,191.61
86868,20141219,GS,GOLDMAN SACHS GROUP INC,193.28
86868,20141222,GS,GOLDMAN SACHS GROUP INC,194.44
86868,20141223,GS,GOLDMAN SACHS GROUP INC,195.5
86868,20141224,GS,GOLDMAN SACHS GROUP INC,195.89
86868,20141226,GS,GOLDMAN SACHS GROUP INC,195.45
86868,20141229,GS,GOLDMAN SACHS GROUP INC,196.19
86868,20141230,GS,GOLDMAN SACHS GROUP INC,195.71001
86868,20141231,GS,GOLDMAN SACHS GROUP INC,193.83
86868,20150102,GS,GOLDMAN SACHS GROUP INC,194.41
86868,20150105,GS,GOLDMAN SACHS GROUP INC,188.34
86868,20150106,GS,GOLDMAN SACHS GROUP INC,184.53
86868,20150107,GS,GOLDMAN SACHS GROUP INC,187.28
86868,20150108,GS,GOLDMAN SACHS GROUP INC,190.27
86868,20150109,GS,GOLDMAN SACHS GROUP INC,187.35001
86868,20150112,GS,GOLDMAN SACHS GROUP INC,185.07001
86868,20150113,GS,GOLDMAN SACHS GROUP INC,184.92999
86868,20150114,GS,GOLDMAN SACHS GROUP INC,180.23
86868,20150115,GS,GOLDMAN SACHS GROUP INC,178.49001
86868,20150116,GS,GOLDMAN SACHS GROUP INC,177.23
86868,20150120,GS,GOLDMAN SACHS GROUP INC,175.63
86868,20150121,GS,GOLDMAN SACHS GROUP INC,177.14999
86868,20150122,GS,GOLDMAN SACHS GROUP INC,182.03999
86868,20150123,GS,GOLDMAN SACHS GROUP INC,180.49001
86868,20150126,GS,GOLDMAN SACHS GROUP INC,180.42
86868,20150127,GS,GOLDMAN SACHS GROUP INC,176.49001
86868,20150128,GS,GOLDMAN SACHS GROUP INC,173.05
86868,20150129,GS,GOLDMAN SACHS GROUP INC,175.99001
86868,20150130,GS,GOLDMAN SACHS GROUP INC,172.41
86868,20150202,GS,GOLDMAN SACHS GROUP INC,175.49001
86868,20150203,GS,GOLDMAN SACHS GROUP INC,180.24001
86868,20150204,GS,GOLDMAN SACHS GROUP INC,178.78
86868,20150205,GS,GOLDMAN SACHS GROUP INC,180.77
86868,20150206,GS,GOLDMAN SACHS GROUP INC,183.42999
86868,20150209,GS,GOLDMAN SACHS GROUP INC,182.22
86868,20150210,GS,GOLDMAN SACHS GROUP INC,184.56
86868,20150211,GS,GOLDMAN SACHS GROUP INC,187.64999
86868,20150212,GS,GOLDMAN SACHS GROUP INC,189.78
86868,20150213,GS,GOLDMAN SACHS GROUP INC,189
86868,20150217,GS,GOLDMAN SACHS GROUP INC,190.02
86868,20150218,GS,GOLDMAN SACHS GROUP INC,188.67
86868,20150219,GS,GOLDMAN SACHS GROUP INC,189.11
86868,20150220,GS,GOLDMAN SACHS GROUP INC,191.50999
86868,20150223,GS,GOLDMAN SACHS GROUP INC,190.31
86868,20150224,GS,GOLDMAN SACHS GROUP INC,192.22
86868,20150225,GS,GOLDMAN SACHS GROUP INC,191.72
86868,20150226,GS,GOLDMAN SACHS GROUP INC,192.2
86868,20150227,GS,GOLDMAN SACHS GROUP INC,189.78999
86868,20150302,GS,GOLDMAN SACHS GROUP INC,191.78999
86868,20150303,GS,GOLDMAN SACHS GROUP INC,191.27
86868,20150304,GS,GOLDMAN SACHS GROUP INC,189.67
86868,20150305,GS,GOLDMAN SACHS GROUP INC,190.08
86868,20150306,GS,GOLDMAN SACHS GROUP INC,186.91
86868,20150309,GS,GOLDMAN SACHS GROUP INC,187.92999
86868,20150310,GS,GOLDMAN SACHS GROUP INC,182.71001
86868,20150311,GS,GOLDMAN SACHS GROUP INC,184.17999
86868,20150312,GS,GOLDMAN SACHS GROUP INC,189.95
86868,20150313,GS,GOLDMAN SACHS GROUP INC,189.34
86868,20150316,GS,GOLDMAN SACHS GROUP INC,191.89999
86868,20150317,GS,GOLDMAN SACHS GROUP INC,190.57001
86868,20150318,GS,GOLDMAN SACHS GROUP INC,192.32001
86868,20150319,GS,GOLDMAN SACHS GROUP INC,189.97
86868,20150320,GS,GOLDMAN SACHS GROUP INC,193.13
86868,20150323,GS,GOLDMAN SACHS GROUP INC,191.96001
86868,20150324,GS,GOLDMAN SACHS GROUP INC,191.28
86868,20150325,GS,GOLDMAN SACHS GROUP INC,187.35001
86868,20150326,GS,GOLDMAN SACHS GROUP INC,187.24001
86868,20150327,GS,GOLDMAN SACHS GROUP INC,188.06
86868,20150330,GS,GOLDMAN SACHS GROUP INC,191.02
86868,20150331,GS,GOLDMAN SACHS GROUP INC,187.97
86868,20150401,GS,GOLDMAN SACHS GROUP INC,192.23
86868,20150402,GS,GOLDMAN SACHS GROUP INC,191.55
86868,20150406,GS,GOLDMAN SACHS GROUP INC,192.05
86868,20150407,GS,GOLDMAN SACHS GROUP INC,192.39
86868,20150408,GS,GOLDMAN SACHS GROUP INC,192.56
86868,20150409,GS,GOLDMAN SACHS GROUP INC,194.89
86868,20150410,GS,GOLDMAN SACHS GROUP INC,195.64
86868,20150413,GS,GOLDMAN SACHS GROUP INC,195.58
86868,20150414,GS,GOLDMAN SACHS GROUP INC,197.72
86868,20150415,GS,GOLDMAN SACHS GROUP INC,201.10001
86868,20150416,GS,GOLDMAN SACHS GROUP INC,200.21001
86868,20150417,GS,GOLDMAN SACHS GROUP INC,197.35001
86868,20150420,GS,GOLDMAN SACHS GROUP INC,198.10001
86868,20150421,GS,GOLDMAN SACHS GROUP INC,196.84
86868,20150422,GS,GOLDMAN SACHS GROUP INC,198.32001
86868,20150423,GS,GOLDMAN SACHS GROUP INC,199.31
86868,20150424,GS,GOLDMAN SACHS GROUP INC,197.99001
86868,20150427,GS,GOLDMAN SACHS GROUP INC,196.52
86868,20150428,GS,GOLDMAN SACHS GROUP INC,197.49001
86868,20150429,GS,GOLDMAN SACHS GROUP INC,198.56
86868,20150430,GS,GOLDMAN SACHS GROUP INC,196.42
86868,20150501,GS,GOLDMAN SACHS GROUP INC,197.53
86868,20150504,GS,GOLDMAN SACHS GROUP INC,199.3
86868,20150505,GS,GOLDMAN SACHS GROUP INC,197.28999
86868,20150506,GS,GOLDMAN SACHS GROUP INC,196.25
86868,20150507,GS,GOLDMAN SACHS GROUP INC,197.39
86868,20150508,GS,GOLDMAN SACHS GROUP INC,200.5
86868,20150511,GS,GOLDMAN SACHS GROUP INC,201.73
86868,20150512,GS,GOLDMAN SACHS GROUP INC,200.53
86868,20150513,GS,GOLDMAN SACHS GROUP INC,201.42999
86868,20150514,GS,GOLDMAN SACHS GROUP INC,202.62
86868,20150515,GS,GOLDMAN SACHS GROUP INC,202.97
86868,20150518,GS,GOLDMAN SACHS GROUP INC,204.66
86868,20150519,GS,GOLDMAN SACHS GROUP INC,205.39999
86868,20150520,GS,GOLDMAN SACHS GROUP INC,205.08
86868,20150521,GS,GOLDMAN SACHS GROUP INC,204.95
86868,20150522,GS,GOLDMAN SACHS GROUP INC,207.8
86868,20150526,GS,GOLDMAN SACHS GROUP INC,206.38
86868,20150527,GS,GOLDMAN SACHS GROUP INC,209.06
86868,20150528,GS,GOLDMAN SACHS GROUP INC,208.48
86868,20150529,GS,GOLDMAN SACHS GROUP INC,206.19
86868,20150601,GS,GOLDMAN SACHS GROUP INC,207.81
86868,20150602,GS,GOLDMAN SACHS GROUP INC,206.42999
86868,20150603,GS,GOLDMAN SACHS GROUP INC,208.28999
86868,20150604,GS,GOLDMAN SACHS GROUP INC,208.87
86868,20150605,GS,GOLDMAN SACHS GROUP INC,210.45
86868,20150608,GS,GOLDMAN SACHS GROUP INC,209.78999
86868,20150609,GS,GOLDMAN SACHS GROUP INC,209.02
86868,20150610,GS,GOLDMAN SACHS GROUP INC,213.13
86868,20150611,GS,GOLDMAN SACHS GROUP INC,213.94
86868,20150612,GS,GOLDMAN SACHS GROUP INC,213.06
86868,20150615,GS,GOLDMAN SACHS GROUP INC,211.75999
86868,20150616,GS,GOLDMAN SACHS GROUP INC,213.56
86868,20150617,GS,GOLDMAN SACHS GROUP INC,212.92999
86868,20150618,GS,GOLDMAN SACHS GROUP INC,214.60001
86868,20150619,GS,GOLDMAN SACHS GROUP INC,213.19
86868,20150622,GS,GOLDMAN SACHS GROUP INC,216.50999
86868,20150623,GS,GOLDMAN SACHS GROUP INC,218.39999
86868,20150624,GS,GOLDMAN SACHS GROUP INC,214.42999
86868,20150625,GS,GOLDMAN SACHS GROUP INC,212.82001
86868,20150626,GS,GOLDMAN SACHS GROUP INC,213.17
86868,20150629,GS,GOLDMAN SACHS GROUP INC,207.64999
86868,20150630,GS,GOLDMAN SACHS GROUP INC,208.78999
86868,20150701,GS,GOLDMAN SACHS GROUP INC,209.94
86868,20150702,GS,GOLDMAN SACHS GROUP INC,209.2
86868,20150706,GS,GOLDMAN SACHS GROUP INC,208.03999
86868,20150707,GS,GOLDMAN SACHS GROUP INC,208.21001
86868,20150708,GS,GOLDMAN SACHS GROUP INC,204.06
86868,20150709,GS,GOLDMAN SACHS GROUP INC,204.81
86868,20150710,GS,GOLDMAN SACHS GROUP INC,207.19
86868,20150713,GS,GOLDMAN SACHS GROUP INC,210.12
86868,20150714,GS,GOLDMAN SACHS GROUP INC,212.16
86868,20150715,GS,GOLDMAN SACHS GROUP INC,212.96001
